id,origin,obs_date,sps_comm,sps,reg_id,taxon,author,lon,lat,region_long,region,status (native/alien/IAS),comments
,avif,2022-05-21,husice nilská,Alopochen aegyptiaca,45,Aves,Anna Roučová,15.33194746,49.95865305,Czechia,Czechia,,
,avif,2022-05-21,husice nilská,Alopochen aegyptiaca,45,Aves,Josef Zbyněk,14.60998867,50.07370488,Czechia,Czechia,,
,avif,2022-05-21,husice nilská,Alopochen aegyptiaca,45,Aves,Vladimír Mikule,15.94699497,49.55967422,Czechia,Czechia,,
,avif,2022-05-21,husice nilská,Alopochen aegyptiaca,45,Aves,Antonín Gibiš,13.26045425,49.5421226,Czechia,Czechia,,
,avif,2022-05-21,husice nilská,Alopochen aegyptiaca,45,Aves,Antonín Gibiš,13.20390759,49.55575509,Czechia,Czechia,,
,avif,2022-05-21,husice nilská,Alopochen aegyptiaca,45,Aves,Jiří Šírek,17.36972461,49.35424557,Czechia,Czechia,,
,avif,2022-05-20,husice nilská,Alopochen aegyptiaca,45,Aves,Lubor Urbánek,15.29320587,50.13970648,Czechia,Czechia,,
,avif,2022-05-20,husice nilská,Alopochen aegyptiaca,45,Aves,Petr Palčej,14.60818623,50.07050977,Czechia,Czechia,,
,avif,2022-05-20,husice nilská,Alopochen aegyptiaca,45,Aves,Jiří Šírek,17.295920250000002,49.42742553,Czechia,Czechia,,
42531,inaturalist,2022-05-20,pajasan žláznatý,Ailanthus altissima,45,Plantae,arbiczech,14.4557786,50.1048576,Czechia,Czechia,,
42533,inaturalist,2022-05-20,pajasan žláznatý,Ailanthus altissima,45,Plantae,arbiczech,14.46331514,50.10350096,Czechia,Czechia,,
42534,inaturalist,2022-05-20,pajasan žláznatý,Ailanthus altissima,45,Plantae,arbiczech,14.46424361,50.10349083,Czechia,Czechia,,
42532,inaturalist,2022-05-20,pajasan žláznatý,Ailanthus altissima,45,Plantae,arbiczech,14.4561557,50.10388987,Czechia,Czechia,,
43147,inaturalist,2022-05-20,,Ailanthus altissima,45,Plantae,pavel_grauer,16.59927035,49.17756055,Czechia,Czechia,,
43159,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43775333,50.1058,Czechia,Czechia,,
43160,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.438355,50.10545833,Czechia,Czechia,,
43161,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43848333,50.105411170000004,Czechia,Czechia,,
43162,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43842,50.10548333,Czechia,Czechia,,
43163,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.438355,50.10551383,Czechia,Czechia,,
43164,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.438155,50.10574717,Czechia,Czechia,,
43165,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43791167,50.106075,Czechia,Czechia,,
43166,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43748333,50.10634167,Czechia,Czechia,,
43167,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.437075,50.10648333,Czechia,Czechia,,
43169,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43847833,50.1064945,Czechia,Czechia,,
43170,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43863,50.106525,Czechia,Czechia,,
43171,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43877833,50.1065305,Czechia,Czechia,,
43172,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.439033330000001,50.10653617,Czechia,Czechia,,
43174,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43915833,50.10654167,Czechia,Czechia,,
43175,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43929667,50.10660283,Czechia,Czechia,,
43176,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43971667,50.10660833,Czechia,Czechia,,
43177,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.44013,50.10663333,Czechia,Czechia,,
43178,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.44013833,50.1068,Czechia,Czechia,,
43179,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.44018,50.10689167,Czechia,Czechia,,
43180,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.44018667,50.10696667,Czechia,Czechia,,
43181,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.44011167,50.1072,Czechia,Czechia,,
43182,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.44021333,50.10719717,Czechia,Czechia,,
43183,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.44016667,50.10713883,Czechia,Czechia,,
43184,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43743333,50.10652217,Czechia,Czechia,,
43197,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,vladimir_fuka,14.42033672,50.05846786,Czechia,Czechia,,
43168,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.437145,50.1064695,Czechia,Czechia,,
44017,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43759667,50.10634167,Czechia,Czechia,,
44018,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43775333,50.10635833,Czechia,Czechia,,
44019,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43841167,50.10646117,Czechia,Czechia,,
44020,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.438475,50.10649167,Czechia,Czechia,,
44021,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.438775,50.10653617,Czechia,Czechia,,
43173,inaturalist,2022-05-20,tree-of-heaven,Ailanthus altissima,45,Plantae,manumea2000,14.43908833,50.10654167,Czechia,Czechia,,
44029,inaturalist,2022-05-20,pajasan žláznatý,Ailanthus altissima,45,Plantae,arbiczech,14.4474177,50.1089333,Czechia,Czechia,,
44032,inaturalist,2022-05-20,pajasan žláznatý,Ailanthus altissima,45,Plantae,arbiczech,14.44727495,50.10837924,Czechia,Czechia,,
43286,inaturalist,2022-05-21,pajasan žláznatý,Ailanthus altissima,45,Plantae,pavel,14.8734488,49.8841086,Czechia,Czechia,,
43310,inaturalist,2022-05-21,pajasan žláznatý,Ailanthus altissima,45,Plantae,jirislav,14.4680551,50.0731843,Czechia,Czechia,,
43570,inaturalist,2022-05-21,pajasan žláznatý,Ailanthus altissima,45,Plantae,myjka,14.45017452,50.06496201,Czechia,Czechia,,
43639,inaturalist,2022-05-21,pajasan žláznatý,Ailanthus altissima,45,Plantae,danielasldkov,14.35843597,50.10630597,Czechia,Czechia,,
43856,inaturalist,2022-05-21,pajasan žláznatý,Ailanthus altissima,45,Plantae,petr246,15.21119877,50.02549361,Czechia,Czechia,,
43865,inaturalist,2022-05-21,pajasan žláznatý,Ailanthus altissima,45,Plantae,luci28,14.85996667,49.994525,Czechia,Czechia,,
44217,inaturalist,2022-05-22,pajasan žláznatý,Ailanthus altissima,45,Plantae,lubomir10,16.72146499,49.19340312,Czechia,Czechia,,
44336,inaturalist,2022-05-22,pajasan žláznatý,Ailanthus altissima,45,Plantae,jirislav,14.4607983,50.0724664,Czechia,Czechia,,
44492,inaturalist,2022-05-22,pajasan žláznatý,Ailanthus altissima,45,Plantae,petra_cze,14.3886851,50.1086805,Czechia,Czechia,,
44491,inaturalist,2022-05-22,tree-of-heaven,Ailanthus altissima,45,Plantae,petra_cze,14.3891198,50.108106,Czechia,Czechia,,
43271,inaturalist,2022-05-21,husice egyptská,Alopochen aegyptiaca,45,Aves,coleiche,14.25224054,50.07073944,Czechia,Czechia,,
43831,inaturalist,2022-05-21,Egyptian Goose,Alopochen aegyptiaca,45,Aves,monikabrez,14.05771401,50.51696444,Czechia,Czechia,,
43833,inaturalist,2022-05-21,Egyptian Goose,Alopochen aegyptiaca,45,Aves,monikabrez,14.05773992,50.51678085,Czechia,Czechia,,
43935,inaturalist,2022-05-21,,Arion vulgaris,45,Mollusca,manumea2000,14.29766667,50.22746333,Czechia,Czechia,,
44156,inaturalist,2022-05-22,plzák španělský,Arion vulgaris,45,Mollusca,mrokauz,16.15020833,49.20900333,Czechia,Czechia,,
44255,inaturalist,2022-05-22,plzák španělský,Arion vulgaris,45,Mollusca,filip178,15.39915556,49.45179722,Czechia,Czechia,,
44081,inaturalist,2022-05-22,plzák španělský,Arion vulgaris,45,Mollusca,mrokauz,16.14995833,49.20896167,Czechia,Czechia,,
44097,inaturalist,2022-05-22,plzák španělský,Arion vulgaris,45,Mollusca,manumea2000,14.32596167,50.277145,Czechia,Czechia,,
44100,inaturalist,2022-05-22,,Astacidea,45,Animalia,jan_smutny,15.7582255,50.0519556,Czechia,Czechia,,
43303,inaturalist,2022-05-21,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,manumea2000,14.31826333,50.24817167,Czechia,Czechia,,
43320,inaturalist,2022-05-21,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,manumea2000,14.3254,50.269895,Czechia,Czechia,,
43325,inaturalist,2022-05-21,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,manumea2000,14.325355,50.26993833,Czechia,Czechia,,
43326,inaturalist,2022-05-21,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,manumea2000,14.32505,50.269925,Czechia,Czechia,,
43331,inaturalist,2022-05-21,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,manumea2000,14.32003833,50.257825,Czechia,Czechia,,
43332,inaturalist,2022-05-21,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,manumea2000,14.31861167,50.255475,Czechia,Czechia,,
43967,inaturalist,2022-05-21,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,jan1231,14.07101945,50.14940214,Czechia,Czechia,,
44129,inaturalist,2022-05-22,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,daczison,14.19048333,49.9222,Czechia,Czechia,,
44131,inaturalist,2022-05-22,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,daczison,14.18943834,49.92223668,Czechia,Czechia,,
44160,inaturalist,2022-05-22,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,axamitka,16.50239021,49.15413032,Czechia,Czechia,,
44185,inaturalist,2022-05-22,Oregon grape,Berberis aquifolium,45,Plantae,jiriklimes,14.41425355,50.01803565,Czechia,Czechia,,
44501,inaturalist,2022-05-22,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,daczison,14.18351136,49.92252198,Czechia,Czechia,,
44184,inaturalist,2022-05-22,mahónie cesmínolistá,Berberis aquifolium,45,Plantae,jiriklimes,14.41585394,50.01958511,Czechia,Czechia,,
44159,inaturalist,2022-05-22,komule Davidova,Buddleja davidii,45,Plantae,axamitka,16.50269085,49.1545608,Czechia,Czechia,,
43620,inaturalist,2022-05-21,Gefleckte Weinbergschnecke,Cornu aspersum,45,Mollusca,jb0007,14.10802783,49.49472833,Czechia,Czechia,,
43156,inaturalist,2022-05-20,zavíječ zimostrázový,Cydalima perspectalis,45,Insecta,jirislav,14.4621518,50.0695738,Czechia,Czechia,,
43187,inaturalist,2022-05-20,zavíječ zimostrázový,Cydalima perspectalis,45,Insecta,petra280,16.57922167,49.25291667,Czechia,Czechia,,
43339,inaturalist,2022-05-21,zavíječ zimostrázový,Cydalima perspectalis,45,Insecta,manumea2000,14.31032,50.24194667,Czechia,Czechia,,
43340,inaturalist,2022-05-21,zavíječ zimostrázový,Cydalima perspectalis,45,Insecta,manumea2000,14.304395,50.23975833,Czechia,Czechia,,
43462,inaturalist,2022-05-21,zavíječ zimostrázový,Cydalima perspectalis,45,Insecta,pavel281,14.33823712,50.09103098,Czechia,Czechia,,
43651,inaturalist,2022-05-21,Pyrale du buis,Cydalima perspectalis,45,Insecta,jirislav,14.4149606,50.1191037,Czechia,Czechia,,
44161,inaturalist,2022-05-22,zavíječ zimostrázový,Cydalima perspectalis,45,Insecta,axamitka,16.50214177,49.15412133,Czechia,Czechia,,
44816,inaturalist,2022-05-22,Brown Marmorated Stink Bug,Halyomorpha halys,45,Insecta,zuzcis,14.31907006,50.24807665,Czechia,Czechia,,
43154,inaturalist,2022-05-20,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,jirislav,14.46194395,50.06955754,Czechia,Czechia,,
43155,inaturalist,2022-05-20,slunéčko východní,Harmonia axyridis,45,Insecta,jirislav,14.46143753,50.06966818,Czechia,Czechia,,
43193,inaturalist,2022-05-20,slunéčko východní,Harmonia axyridis,45,Insecta,goly78,15.77581742,50.03694864,Czechia,Czechia,,
43251,inaturalist,2022-05-20,slunéčko východní,Harmonia axyridis,45,Insecta,mirek256,14.63765144,50.90143204,Czechia,Czechia,,
44026,inaturalist,2022-05-20,slunéčko východní,Harmonia axyridis,45,Insecta,selin1847,16.6269043,49.22502096,Czechia,Czechia,,
43270,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,klara_konecna,16.62973,49.19633833,Czechia,Czechia,,
43280,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,danielasldkov,14.39728,50.112132,Czechia,Czechia,,
43281,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,daczison,14.40399202,50.028181,Czechia,Czechia,,
43282,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,daczison,14.395355,50.01228612,Czechia,Czechia,,
43287,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,danielasldkov,14.39728,50.1121324,Czechia,Czechia,,
43300,inaturalist,2022-05-21,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,jirislav,14.4680551,50.0731843,Czechia,Czechia,,
43330,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,manumea2000,14.31899167,50.27908667,Czechia,Czechia,,
43335,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,manumea2000,14.31906167,50.25514667,Czechia,Czechia,,
43480,inaturalist,2022-05-21,Asian Lady Beetle,Harmonia axyridis,45,Insecta,pavel281,14.33860358,50.09021186,Czechia,Czechia,,
43569,inaturalist,2022-05-21,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,pavel_novak,14.01452767,50.66795576,Czechia,Czechia,,
43591,inaturalist,2022-05-21,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,b7colci,14.43005556,49.98735833,Czechia,Czechia,,
43599,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,jakub201,15.81337897,50.21148397,Czechia,Czechia,,
43600,inaturalist,2022-05-21,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,gabikamenik,14.090055,50.13609171,Czechia,Czechia,,
43625,inaturalist,2022-05-21,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,envidru,15.84049129,50.22742844,Czechia,Czechia,,
43626,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,envibee,15.8405962,50.22755051,Czechia,Czechia,,
43630,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,wandina,14.349,49.97780333,Czechia,Czechia,,
43675,inaturalist,2022-05-21,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,jirislav,14.415063,50.1189757,Czechia,Czechia,,
43686,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,jirislav,14.4107182,50.1214438,Czechia,Czechia,,
43766,inaturalist,2022-05-21,Asian Lady Beetle,Harmonia axyridis,45,Insecta,jirislav,14.41931005,50.12220575,Czechia,Czechia,,
43875,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,ruzickajan,14.36290677,50.14513069,Czechia,Czechia,,
44399,inaturalist,2022-05-21,slunéčko východní,Harmonia axyridis,45,Insecta,petra_cze,14.40089833,50.02665833,Czechia,Czechia,,
44121,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,daczison,14.18435322,49.92265642,Czechia,Czechia,,
44127,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,daczison,14.19067394,49.92345729,Czechia,Czechia,,
44152,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,matej49,16.59272594,49.2149184,Czechia,Czechia,,
44153,inaturalist,2022-05-22,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,mrokauz,16.15007783,49.20901167,Czechia,Czechia,,
44154,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,hana205,16.52887533,49.22579956,Czechia,Czechia,,
44158,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,katee_,16.42502,49.345295,Czechia,Czechia,,
44188,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,fiallka,14.12935329,50.54273269,Czechia,Czechia,,
44209,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,ruzickajan,14.3782493,50.085745,Czechia,Czechia,,
44211,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,martina586,14.56310111,50.95323528,Czechia,Czechia,,
44212,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,ruzickajan,14.377164,50.0852318,Czechia,Czechia,,
44219,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,ruzickajan,14.3741127,50.0848781,Czechia,Czechia,,
44221,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,ruzickajan,14.3732143,50.0848442,Czechia,Czechia,,
44250,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,mishfer,14.78941379,50.05989885,Czechia,Czechia,,
44403,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,mchband,15.0975478,49.992868,Czechia,Czechia,,
44487,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,kristynadvorakova,14.34720998,50.07554353,Czechia,Czechia,,
44495,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,tiamat1,14.42888328,48.97628328,Czechia,Czechia,,
44506,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,nacelnik01,16.5768637,49.25122702,Czechia,Czechia,,
44508,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,tiamat1,14.43213721,48.97666436,Czechia,Czechia,,
44658,inaturalist,2022-05-22,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,stafus,14.10565976,50.13513131,Czechia,Czechia,,
44090,inaturalist,2022-05-22,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,katka46,14.46568966,48.96698637,Czechia,Czechia,,
44095,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,manumea2000,14.330025,50.27631167,Czechia,Czechia,,
44102,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,pavel,14.3117158,49.9390236,Czechia,Czechia,,
44814,inaturalist,2022-05-22,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,dalibor15,17.72266876,49.26630208,Czechia,Czechia,,
44235,inaturalist,2022-05-22,slunéčko východní,Harmonia axyridis,45,Insecta,ruzickajan,14.37016576,50.08429034,Czechia,Czechia,,
44815,inaturalist,2022-05-22,Harlekin-Marienkäfer,Harmonia axyridis,45,Insecta,karolina_wallenfelsova,14.8567912,50.07368368,Czechia,Czechia,,
43273,inaturalist,2022-05-21,bolševník velkolepý,Heracleum mantegazzianum,45,Plantae,vyku,12.83957027,49.92706354,Czechia,Czechia,,
43624,inaturalist,2022-05-21,bolševník velkolepý,Heracleum mantegazzianum,45,Plantae,roman284,14.2760976,49.8797998,Czechia,Czechia,,
44244,inaturalist,2022-05-21,bolševník velkolepý,Heracleum mantegazzianum,45,Plantae,ondra-safu,14.15040471,50.13175332,Czechia,Czechia,,
44197,inaturalist,2022-05-22,bolševník velkolepý,Heracleum mantegazzianum,45,Plantae,jpergl,14.27889833,49.83951833,Czechia,Czechia,,
44214,inaturalist,2022-05-22,bolševník velkolepý,Heracleum mantegazzianum,45,Plantae,jpergl,14.25195515,49.85144218,Czechia,Czechia,,
44431,inaturalist,2022-05-22,Giant Hogweed,Heracleum mantegazzianum,45,Plantae,martin1612,14.3984466,49.76247983,Czechia,Czechia,,
43351,inaturalist,2022-05-21,netýkavka žláznatá,Impatiens glandulifera,45,Plantae,axamitka,16.47897061,49.14339644,Czechia,Czechia,,
43565,inaturalist,2022-05-21,netýkavka žláznatá,Impatiens glandulifera,45,Plantae,axamitka,16.48769036,49.13843904,Czechia,Czechia,,
43568,inaturalist,2022-05-21,Himalayan balsam,Impatiens glandulifera,45,Plantae,dryksa,13.53354656,49.24048658,Czechia,Czechia,,
43638,inaturalist,2022-05-21,netýkavka žláznatá,Impatiens glandulifera,45,Plantae,danielasldkov,14.3545535,50.1073881,Czechia,Czechia,,
43297,inaturalist,2022-05-21,Himalayan balsam,Impatiens glandulifera,45,Plantae,ondra,14.56149597,49.86323,Czechia,Czechia,,
44015,inaturalist,2022-05-20,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,jan1225,16.41886454,50.05579279,Czechia,Czechia,,
44016,inaturalist,2022-05-20,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,jan1225,16.41958421,50.05580998,Czechia,Czechia,,
44084,inaturalist,2022-05-21,Lupina Mnoholistá,Lupinus polyphyllus,45,Plantae,protd,13.36552778,50.51597222,Czechia,Czechia,,
44096,inaturalist,2022-05-21,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,lendur,12.89919667,50.34025333,Czechia,Czechia,,
43423,inaturalist,2022-05-21,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,jan1225,16.41261801,50.20577689,Czechia,Czechia,,
43424,inaturalist,2022-05-21,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,jan1225,16.41440906,50.20496745,Czechia,Czechia,,
43425,inaturalist,2022-05-21,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,jan1225,16.44973266,50.21464377,Czechia,Czechia,,
43603,inaturalist,2022-05-21,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,robertgrim,14.466825,49.42915333,Czechia,Czechia,,
44530,inaturalist,2022-05-21,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,sona20,14.10190333,49.32338209,Czechia,Czechia,,
44126,inaturalist,2022-05-22,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,daczison,14.19328833,49.92181667,Czechia,Czechia,,
44277,inaturalist,2022-05-22,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,pavel281,14.55506388,49.99322576,Czechia,Czechia,,
44363,inaturalist,2022-05-22,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,axamitka,16.43420141,49.12154586,Czechia,Czechia,,
44103,inaturalist,2022-05-22,lupina mnoholistá,Lupinus polyphyllus,45,Plantae,richard_mar,16.540408330000002,49.24558167,Czechia,Czechia,,
43289,inaturalist,2022-05-21,nutrie,Myocastor coypus,45,Mammalia,manumea2000,14.31263,50.24417167,Czechia,Czechia,,
43345,inaturalist,2022-05-21,nutrie,Myocastor coypus,45,Mammalia,pabouk,14.5698505,50.0704747,Czechia,Czechia,,
43278,inaturalist,2022-05-21,nutrie,Myocastor coypus,45,Mammalia,eva928,14.40760475,50.08515939,Czechia,Czechia,,
44128,inaturalist,2022-05-22,nutrie,Myocastor coypus,45,Mammalia,pavel,14.32134764,49.93970143,Czechia,Czechia,,
44216,inaturalist,2022-05-22,nutrie,Myocastor coypus,45,Mammalia,pavel,14.90016093,49.87533758,Czechia,Czechia,,
44098,inaturalist,2022-05-22,,Procambarus virginalis,45,Animalia,jan_smutny,15.7582278,50.0519607,Czechia,Czechia,,
43290,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.316425,50.246955,Czechia,Czechia,,
43291,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.316395,50.24646667,Czechia,Czechia,,
43296,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,ondra,14.561405,49.863022,Czechia,Czechia,,
43302,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.316145,50.24656333,Czechia,Czechia,,
43306,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.32037833,50.25588333,Czechia,Czechia,,
43308,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.32033333,50.256005,Czechia,Czechia,,
43313,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,manumea2000,14.32005333,50.25676667,Czechia,Czechia,,
43314,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.31997167,50.25697,Czechia,Czechia,,
43315,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.32003333,50.25723667,Czechia,Czechia,,
43316,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,manumea2000,14.32001333,50.25761333,Czechia,Czechia,,
43317,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,manumea2000,14.3254,50.269895,Czechia,Czechia,,
43318,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,manumea2000,14.320055,50.257705,Czechia,Czechia,,
43319,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,manumea2000,14.32003833,50.257825,Czechia,Czechia,,
43324,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.32002833,50.25793833,Czechia,Czechia,,
43327,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.330775,50.27741167,Czechia,Czechia,,
43328,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,pavel,14.87450024,49.87785856,Czechia,Czechia,,
43329,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,pavel,14.87350176,49.87715674,Czechia,Czechia,,
43334,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.31888,50.25519167,Czechia,Czechia,,
43336,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.3189,50.25503,Czechia,Czechia,,
43337,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.32003,50.25098333,Czechia,Czechia,,
43338,inaturalist,2022-05-21,,Quercus rubra,45,Plantae,manumea2000,14.32006667,50.25081333,Czechia,Czechia,,
43342,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,rubroboletus,14.40683167,50.02713833,Czechia,Czechia,,
43366,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,pavel,14.87291571,49.87653679,Czechia,Czechia,,
43401,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,pavel,14.87220609,49.87643092,Czechia,Czechia,,
43640,inaturalist,2022-05-21,northern red oak,Quercus rubra,45,Plantae,danielasldkov,14.3620163,50.1063912,Czechia,Czechia,,
43677,inaturalist,2022-05-21,dub červený,Quercus rubra,45,Plantae,petr246,15.1865424,50.089538,Czechia,Czechia,,
